place_id,place_name,place_address,city/regency,image,desc,total_review,ave_rating,art_gallery,bakery,bar,cafe,food,liquor_store,lodging,meal_delivery,meal_takeaway,night_club,restaurant,school,store
ChIJBRJRN4sXei4RTmuU9EvNpPY,Rumah Makan Padang Cahayo Minang,"Jl. Jend. Urip Sumoharjo No.211, Tegalharjo, Kec. Jebres, Kota Surakarta, Jawa Tengah 57129, Indonesia",Surakarta,Belum Ada Foto,Belum Ada Deskripsi,8,4.0,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJjUspPowXei4RgmoUE3wbPVY,"Rumah makan padang ""BAREH SOLOK""","Jl. Tj. Anom No.33, Bangorwo, Kwarasan, Kec. Grogol, Kabupaten Sukoharjo, Jawa Tengah 57552, Indonesia",Surakarta,Belum Ada Foto,Belum Ada Deskripsi,1,5.0,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJGeNCpEAWei4R1mwwjQCGmvc,Rumah Makan Padang Pagaruyuang,"CR7M+9WF, Jl. Kyai Mojo, Semanggi, Kec. Ps. Kliwon, Kota Surakarta, Jawa Tengah 57191, Indonesia",Surakarta,Belum Ada Foto,Belum Ada Deskripsi,55,4.6,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJC7zwuYYWei4RiwLkRZ7YzLs,Rumah Makan Padang Denai,"Jl. Prof. DR. Supomo No.43, Mangkubumen, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57139, Indonesia",Surakarta,Belum Ada Foto,Belum Ada Deskripsi,167,4.6,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJ-43huGwWei4RSPcEdAPMBv4,Rumah Makan padang EMBUN PAGI,"Jl. Brigjen Sudiarto No.90, Danukusuman, Kec. Serengan, Kota Surakarta, Jawa Tengah 57156, Indonesia",Surakarta,Belum Ada Foto,Belum Ada Deskripsi,182,4.2,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJ7zZ1mPsWei4RKzBvhKpabG0,Rm Padang Embun Pagi,"Jl. Ir. Sutami No.18, Jebres, Kec. Jebres, Kota Surakarta, Jawa Tengah 57126, Indonesia",Surakarta,Belum Ada Foto,Belum Ada Deskripsi,4,2.0,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJDRM6AtUVei4RxgjjPVdrAZI,Masakan Padang Mutiara Minang,"CRH3+GWJ, Jl. Dr. Rajiman, Penumping, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57148, Indonesia",Surakarta,Belum Ada Foto,Belum Ada Deskripsi,20,4.0,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJjeNZI3UXei4R0QlwxbPRUuE,Masakan Padang,"Ps. Klewer, Kedung Lumbu, Kec. Ps. Kliwon, Kota Surakarta, Jawa Tengah 57133, Indonesia",Surakarta,Belum Ada Foto,Belum Ada Deskripsi,3,5.0,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJocyLqwwWei4R0fTQ8_KayL4,Pondok Salero Masakan Padang,"Ngruki, Cemani, Grogol, Sukoharjo Regency, Central Java, Indonesia",Surakarta,Belum Ada Foto,Belum Ada Deskripsi,3,4.7,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJc1TVwwUXei4RDvGBEVHYx98,Rumah Makan Padang Gadih Minang,"Jl. Kapten Piere Tendean No.131, Nusukan, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57135, Indonesia",Surakarta,Belum Ada Foto,Belum Ada Deskripsi,5,4.8,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJ-1mnlFkWei4RtKVaBtq09Ow,Rumah Makan Tiara Minang,"Jl. RE Martadinata No.211A, Gandekan, Kec. Jebres, Kota Surakarta, Jawa Tengah 57123, Indonesia",Surakarta,Belum Ada Foto,Belum Ada Deskripsi,88,4.5,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJbeMLQIYWei4RfHqVgdsvudU,Waroeng Berkah Bundo,"Jl. Yosodipuro No.44, Punggawan, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57131, Indonesia",Surakarta,Belum Ada Foto,Belum Ada Deskripsi,52,4.8,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJI1CSWOEVei4RHp_Yt8OhkQI,"Rumah Makan Padang ""Uni Linda"" cab. Purwosari","CRP2+CQP, Jl. Melati, Purwosari, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57142, Indonesia",Surakarta,Belum Ada Foto,Belum Ada Deskripsi,4,5.0,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJ1yMn1gUWei4R-l3aIf38L5o,RM. Padang nusantara,"9RX7+CCP, Dusun I, Madegondo, Grogol, Sukoharjo Regency, Central Java 57552, Indonesia",Surakarta,Belum Ada Foto,Belum Ada Deskripsi,2,5.0,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJY39AsRkXei4RH654e7dyXb4,rumah makan masakan padang minang rempah,"CR7P+P2V, Semanggi, Pasar Kliwon, Surakarta City, Central Java 57191, Indonesia",Surakarta,Belum Ada Foto,Belum Ada Deskripsi,4,3.8,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJe2RMINMVei4RQZpQNw5ncvE,Rumah Makan Padang Pondok Indah,"Jl. Dr. Rajiman No.497, Bumi, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57148, Indonesia",Surakarta,Belum Ada Foto,Belum Ada Deskripsi,302,4.5,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJfdHGU8YXei4RL_S2bRie9yg,RM Padang Pangeran,"Jl. Kapten Mulyadi No.307, Ps. Kliwon, Kec. Ps. Kliwon, Kota Surakarta, Jawa Tengah 57118, Indonesia",Surakarta,Belum Ada Foto,Belum Ada Deskripsi,32,4.4,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJdfZsjtsVei4RvKYrrWMMofA,Rumah Makan Padang,"Jl. Mawar Raya No.22, Sawah, Sanggrahan, Kec. Grogol, Kabupaten Sukoharjo, Jawa Tengah 57552, Indonesia",Surakarta,Belum Ada Foto,Belum Ada Deskripsi,10,4.3,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJPcA3oF0Xei4RQmdoHSQg-s0,Masakan padang arha,"Jl. Kartopuran No.241 A, Jayengan, Kec. Serengan, Kota Surakarta, Jawa Tengah 57152, Indonesia",Surakarta,Belum Ada Foto,Belum Ada Deskripsi,3,5.0,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJn_h0OjcUei4R5n35LPfpYpU,Bundo Kanduang Masakan Padang,"CRW7+X64, Jalan Slamet Riyadi, Pajang, Laweyan, Surakarta City, Central Java 57146, Indonesia",Surakarta,Belum Ada Foto,Belum Ada Deskripsi,14,4.3,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJ66q-ax4Xei4RhSF-8hDuNeQ,RM Padang Bagindo Jaya,"Jl. Kapten Piere Tendean No.76, Nusukan, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57135, Indonesia",Surakarta,Belum Ada Foto,Belum Ada Deskripsi,8,3.5,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJ-ZTEBmwWei4RBwryGCYkBUk,Trio Minang Jaya,"Jl. Veteran No.278, Tipes, Kec. Serengan, Kota Surakarta, Jawa Tengah 57154, Indonesia",Surakarta,Belum Ada Foto,Belum Ada Deskripsi,24,4.8,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJj27j13EWei4RgvKQEeA1E5E,Anda Masakan Padang,"Jl. Veteran No.142, Kratonan, Kec. Serengan, Kota Surakarta, Jawa Tengah 57155, Indonesia",Surakarta,Belum Ada Foto,Belum Ada Deskripsi,89,4.5,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJFYKA_9YVei4ReJdOZSKkfXA,Rumah Makan Restu Bundo Masakan Padang,"Jl. Jati No.41, Jati, Cemani, Kec. Grogol, Kabupaten Sukoharjo, Jawa Tengah 57552, Indonesia",Surakarta,Belum Ada Foto,Belum Ada Deskripsi,14,4.1,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJ1elrb54Wei4RItBYY8K9Ba4,"WM. Masakan Padang "" Bundo Aini ""","Jlan. Kolonel Soetarto, Kampung Mondokan RT.03/RW 28 Sebelah Timur Rumah Sakit Moewardi, Jebres, Kec. Jebres, Kota Surakarta, Jawa Tengah 57126, Indonesia",Surakarta,Belum Ada Foto,Belum Ada Deskripsi,12,3.9,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJpQhz69gVei4R0TFKxX2fDnw,Rumah Makan Padang Rancak Sari,"Jl. Sidomukti No.10, Jati, Cemani, Kec. Grogol, Kabupaten Sukoharjo, Jawa Tengah 57552, Indonesia",Surakarta,Belum Ada Foto,Belum Ada Deskripsi,138,4.4,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJEXUhIwAXei4RtmLgZukdmqY,Embun Pagi Restaurant,"Jl. Ir. Sutami No.118, Pucangsawit, Kec. Jebres, Kota Surakarta, Jawa Tengah 57125, Indonesia",Surakarta,Belum Ada Foto,Belum Ada Deskripsi,1039,4.1,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJnWZyzQkWei4RJpzayhF2C68,Rumah Makan Padang Family Saiyo,"Jalan Raya Solo - Baki Rt 03 Rw II, Kwarasan, Grogol, Dayung, Kwarasan, Kec. Grogol, Kabupaten Sukoharjo, Jawa Tengah 57552, Indonesia",Surakarta,Belum Ada Foto,Belum Ada Deskripsi,18,4.6,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJU0aEySYUei4RxqxJDqiMOzM,Warung Padang Pak Rizal,"CRW3+98F, Jl. K.S. Tubun, Manahan, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57139, Indonesia",Surakarta,Belum Ada Foto,Belum Ada Deskripsi,14,4.2,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJ43mRLdwXei4RuWMB9fo2H5E,Masakan padang alida,"Jl. Kedempel No.8, Danukusuman, Kec. Serengan, Kota Surakarta, Jawa Tengah 57156, Indonesia",Surakarta,Belum Ada Foto,Belum Ada Deskripsi,1,5.0,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJbz6wkCoUei4RITYAD9tL1gA,Rumah Makan Minang Saiyo,"Jl. Sutowijoyo No.37A, Penumping, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57141, Indonesia",Surakarta,Belum Ada Foto,Belum Ada Deskripsi,187,4.6,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJafQ22AUWei4RLsJSmm76QNQ,RM. Pak Haji Masakan Padang Asli,"9RX7+FFV, Jl. Raya Solo Baru, Dusun I, Madegondo, Kec. Grogol, Kabupaten Sukoharjo, Jawa Tengah 57552, Indonesia",Surakarta,Belum Ada Foto,Belum Ada Deskripsi,5,4.8,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJb6RNmN4Xei4RsJ0maVf_HeU,RUMAH MAKAN PADANG KAMBANG JAYA,"Jl. Kyai Mojo No.72, Semanggi, Kec. Ps. Kliwon, Kota Surakarta, Jawa Tengah 57191, Indonesia",Surakarta,Belum Ada Foto,Belum Ada Deskripsi,1,4.0,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJh_fXQQMUei4RQntpzLLoP7c,RM Padang Murah Meriah,"Jl. Adi Sumarmo No.238, Banyuanyar, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57137, Indonesia",Surakarta,Belum Ada Foto,Belum Ada Deskripsi,523,4.3,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJKc8Q6QEWei4RPlVs8VgVh3c,Rumah Makan Minang Jaya,"9RV7+X3V, Dusun III, Madegondo, Grogol, Sukoharjo Regency, Central Java 57552, Indonesia",Surakarta,Belum Ada Foto,Belum Ada Deskripsi,224,4.6,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJxwxMBR2J2TERsaeky0GlDBo,Sei Enam Seafood Batam Centre,"Komplek Ruko Mahkota Raya Jalan Raja Haji Sisabililah, RW.2, Tlk. Tering, Kec. Batam Kota, Kota Batam, Kepulauan Riau 29461, Indonesia",Batam,Belum Ada Foto,Belum Ada Deskripsi,711,4.3,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJ2SWkeK-I2TERISJonQOmXJo,My Garden Restaurant Batam,"Ruko Bida Asri 2 No. 9 Jl. Raja M Selah, Belian, Kec. Batam Kota, Kota Batam, Kepulauan Riau 29432, Indonesia",Batam,Belum Ada Foto,Belum Ada Deskripsi,520,4.5,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJi1-sZA-J2TERfafMTF2dOdU,Love Seafood Batam Centre,"Kompleks Mahkota Raya, Jl. Raja H. Fisabilillah No.12B, Teluk Tering, Batam Kota, Batam City, Riau Islands 29444, Indonesia",Batam,Belum Ada Foto,Belum Ada Deskripsi,3244,4.4,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJa2VYPoqJ2TER0LVKAOdhVgU,Restoran Pondok Batam Kuring,"Jl. Prambanan No.40, Sungai Jodoh, Kec. Batu Ampar, Kota Batam, Kepulauan Riau 29444, Indonesia",Batam,Belum Ada Foto,Belum Ada Deskripsi,386,4.2,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJARMN8y-P2TER8hv-iAwuWfM,Skae restaurant & bar,"Ruko Kepri Mall no. 27-34 29422 Batam Center, Sukajadi, Kec. Batam Kota, Kota Batam, Kepulauan Riau 29415, Indonesia",Batam,Belum Ada Foto,Belum Ada Deskripsi,53,4.9,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJ7fKCz3KR2TERialSDhhc4Eg,Kopak Jaya 007 Kelong Seafood Batam,"Barelang turn right (follow the signboard, of, Kampung Tua Tiangwangkang Tembesi Sagulung 300 meter before 1st bridge, Tembesi, Kec. Sagulung, Kota Batam, Kepulauan Riau 29472, Indonesia",Batam,Belum Ada Foto,Belum Ada Deskripsi,1440,4.4,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJbd1_J06J2TER4W7CghIi6Mc,"RAOS RESTO, BATAM KOTA","Jl. Karangetang, Taman Baloi, Kec. Batam Kota, Kota Batam, Kepulauan Riau 29444, Indonesia",Batam,Belum Ada Foto,Belum Ada Deskripsi,13,4.8,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJL2KW4X2J2TERL114f11P5uE,Teras Cafe,"Jalan Baloi Kusuma Indah No.23, Batu Selicin, Kec. Lubuk Baja, Kota Batam, Kepulauan Riau 29432, Indonesia",Batam,Belum Ada Foto,Belum Ada Deskripsi,491,4.4,0,0,0,1,1,0,0,0,0,0,1,0,0
ChIJQ3MF1RyJ2TERxf9SKx9KgxQ,Freshbeer Batam Centre,"Komplek hup seng blok D no 8, Jl. Engku Putri No.kel, Teluk Tering, Batam Kota, Batam City, Riau Islands 29444, Indonesia",Batam,Belum Ada Foto,Belum Ada Deskripsi,745,4.5,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJY4GxKyaJ2TERHFDNdKn58Tc,Mr. Daeng Cafe & Resto Batam,"Komplek Ruko Bintang Raya Blok A No. 7, RT.7, Tlk. Tering, Kec. Batam Kota, Kota Batam, Kepulauan Riau 29444, Indonesia",Batam,Belum Ada Foto,Belum Ada Deskripsi,129,4.5,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJXW-rLpmI2TERQlpHqzRQXUw,Where to Eat in Batam,"Taman Raya Tahap 3 Blok HT no. 26, Belian, Kec. Batam Kota, Kota Batam, Kepulauan Riau 29464, Indonesia",Batam,Belum Ada Foto,Belum Ada Deskripsi,19,4.2,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJP5ybhJmJ2TERMeoj8EM6SRg,Seafood Batam,"42X8+C3P, Jl. Seruni, Kp. Seraya, Kec. Batu Ampar, Kota Batam, Kepulauan Riau 29444, Indonesia",Batam,Belum Ada Foto,Belum Ada Deskripsi,2,5.0,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJ83k92SKK2TERBIn3tUm-95M,Dé Patros Café,"The Promanage, Jl. Harbour Bay No.81, Sungai Jodoh, Kec. Batu Ampar, Kota Batam, Kepulauan Riau 29444, Indonesia",Batam,Belum Ada Foto,Belum Ada Deskripsi,966,4.3,0,0,0,1,1,0,0,0,0,0,1,0,0
ChIJ8bAttjqJ2TERB_4M8NjFIrU,Kez's Bakery & Restaurant,"Ruko Kara Junction, Jl. Ahmad Yani, Taman Baloi, Kec. Batam Kota, Kota Batam, Kepulauan Riau 29432, Indonesia",Batam,Belum Ada Foto,Belum Ada Deskripsi,797,4.5,0,1,0,0,1,0,0,0,0,0,1,0,1
ChIJkV6vuZuJ2TERjMdusxD8I-Y,Waroeng Kampoeng Batam,"43H2+Q35, Jl. Raja H. Fisabilillah, Tlk. Tering, Kec. Batam Kota, Kota Batam, Kepulauan Riau 29444, Indonesia",Batam,Belum Ada Foto,Belum Ada Deskripsi,6,4.7,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJHwZpoIiJ2TERpzwO97_Rr3A,Amare Ristorante Italiano,"Lubuk Baja Kota, Lubuk Baja, Batam City, Riau Islands 29444, Indonesia",Batam,Belum Ada Foto,Belum Ada Deskripsi,334,4.6,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJmdh9vgOJ2TER4ig0EP5RXEo,Sanur Restaurant & Catering,"Core Batam Centre, Jl. Sudirman No.1, Teluk Tering, Batam Kota, Batam City, Riau Islands 29400, Indonesia",Batam,Belum Ada Foto,Belum Ada Deskripsi,198,4.4,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJR7937EmJ2TERjJjROQExx9k,Piccola Stella,"Ruko Dermaga Sukajadi, Jl. Sudirman, Sukajadi, Batam Kota, Batam City, Riau Islands 29463, Indonesia",Batam,Belum Ada Foto,Belum Ada Deskripsi,1044,4.5,0,0,0,1,1,0,0,1,0,0,1,0,1
ChIJpb6XWieJ2TERNe1K2kVkws0,Mie Terempa'K,"Ruko Royal Sincom, Blk. D No.15 - 16, Tlk. Tering, Kec. Batam Kota, Kota Batam, Kepulauan Riau 29431, Indonesia",Batam,Belum Ada Foto,Belum Ada Deskripsi,8199,4.5,0,0,1,1,1,0,0,0,0,1,1,0,0
ChIJv2nkBB2J2TERA5sawzYBWd4,Ikan Bakar Cianjur - Batam,"Jl. Centre Point, Tlk. Tering, Kec. Batam Kota, Kota Batam, Kepulauan Riau 29444, Indonesia",Batam,Belum Ada Foto,Belum Ada Deskripsi,1120,4.4,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJn5dlJMuO2TERZ_ZTK31-x1k,"Resto Central - Tumpeng, Nasi Kotak, Prasamanan, Catering Acara Batam","The Central Sukajadi, Sukajadi, Kec. Batam Kota, Kota Batam, Kepulauan Riau 29444, Indonesia",Batam,Belum Ada Foto,Belum Ada Deskripsi,73,4.3,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJ3TWkKCiK2TERwYTUTBdGRX8,Sup Ikan Yong Kee,"Komp. Hup Seng, Jl. Raja H. Fisabilillah No.5-8, Tlk. Tering, Kec. Batam Kota, Kota Batam, Kepulauan Riau 29444, Indonesia",Batam,Belum Ada Foto,Belum Ada Deskripsi,2729,4.4,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJq6qqqj2Q2TERg41mdaEquK0,Love Seafood Restaurant,"Kampung Tua Tanjung Piayu Laut RT.02/RW.10 Sei Beduk, Kabil, Kecamatan Nongsa, Kota Batam, Kepulauan Riau, Indonesia",Batam,Belum Ada Foto,Belum Ada Deskripsi,3462,4.5,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJlaIgoB6J2TERZU-9F9zP8vM,Hociak,"Komplek Restaurant Greenland Block V No.1. Batam Center, Batam Island 29433 Behind morning bakery greenland, beside taman kota pool, Teluk Tering, Batam Kota, Batam City, Riau Islands 29444, Indonesia",Batam,Belum Ada Foto,Belum Ada Deskripsi,158,4.4,0,0,1,0,1,0,0,0,0,0,1,0,0
ChIJ_UF7AiuK2TERGePw1ggQz98,Restaurant Liang Kee 888,"Komplek Paradise Centre, Blk. I No.1-3, Batu Selicin, Lubuk Baja, Batam City, Riau Islands 29444, Indonesia",Batam,Belum Ada Foto,Belum Ada Deskripsi,397,4.5,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJ_zRBwxuJ2TEREBgCZnsypJo,de'SAMPAN BBQ CENTRE,"Jl. Ruko Greenland Jl. Raja M Tahir No.2, Tlk. Tering, Kec. Batam Kota, Kota Batam, Kepulauan Riau 29461, Indonesia",Batam,Belum Ada Foto,Belum Ada Deskripsi,1340,4.3,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJ1UvhODCJ2TER4B6QhGbqDm0,Bandoeng Resto,"425R+Q9W, Jl. Golden Land, Taman Baloi, Kec. Batam Kota, Kota Batam, Kepulauan Riau 29444, Indonesia",Batam,Belum Ada Foto,Belum Ada Deskripsi,570,4.3,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJz5L5c36J2TERVLHzgVjXQCA,Roasteree Cafe,"Batu Selicin, Lubuk Baja, Batu Selicin, Kec. Lubuk Baja, Kota Batam, Kepulauan Riau 29444, Indonesia",Batam,Belum Ada Foto,Belum Ada Deskripsi,432,4.5,0,0,1,0,1,0,0,0,0,0,1,0,0
ChIJaUcoftaJ2TEREhiFISdW9XY,EDEN Restaurant,"Imperium Superblok, Jl. Sudirman No.25-26, Taman Baloi, Batam Kota, Batam City, Riau Islands 29432, Indonesia",Batam,Belum Ada Foto,Belum Ada Deskripsi,11,5.0,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJA8xzCH6J2TERupL4fa1sukM,Sushi Tei,"Jl. Pembangunan No.Kav.1, Batu Selicin, Kec. Lubuk Baja, Kota Batam, Kepulauan Riau 29432, Indonesia",Batam,Belum Ada Foto,Belum Ada Deskripsi,2171,4.5,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJN2cren2J2TERNNBNU3CbV_Y,Restaurant Nature Vegetarian,"Komplek Ruko baloi Kusuma Indah, Jl. Bunga Raya, Batu Selicin, Kec. Lubuk Baja, Kota Batam, Kepulauan Riau 29444, Indonesia",Batam,Belum Ada Foto,Belum Ada Deskripsi,693,4.5,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJN79dm5yJ2TERmpStIbazLeI,Batam Palace Family Restaurant,"jln.sriwijaya komplek Puri Buana No.16-17, Pelita, Kp. Pelita, Kec. Lubuk Baja, Kota Batam, Kepulauan Riau 29432, Indonesia",Batam,Belum Ada Foto,Belum Ada Deskripsi,16,4.4,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJ-YA6vpWJ2TERu0ZPvAEVdrU,Soto lamongan Batam Center,"Jl. Raja H. Fisabilillah No.1, Tlk. Tering, Kec. Batam Kota, Kota Batam, Kepulauan Riau 29444, Indonesia",Batam,Belum Ada Foto,Belum Ada Deskripsi,2,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJoRLlgSSK2TERpSE8p1PWYlk,Wey Wey Seafood,"5X3X+26W, Harbour Bay Downtown Sei Jodoh, Jl. Duyung, Sungai Jodoh, Kota Batam, Kepulauan Riau, Indonesia",Batam,Belum Ada Foto,Belum Ada Deskripsi,2948,4.2,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJb7I6cASJ2TERksxN66524lY,Restaurant Sarang Rasa Batam,"434G+6F6, Jl. Selasih, Belian, Kec. Batam Kota, Kota Batam, Kepulauan Riau, Indonesia",Batam,Belum Ada Foto,Belum Ada Deskripsi,88,4.3,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJbbi95-KJ2TERfHoR9yxOWH0,The Cana Public House,"Jl. Yos Sudarso No.1, Seraya Atas, Kec. Lubuk Baja, Kota Batam, Kepulauan Riau 29444, Indonesia",Batam,Belum Ada Foto,Belum Ada Deskripsi,22,4.9,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJo8ZqZxGL2TERHWN7AVykNds,Port House Resto & Bar,"The Promenade, Blok.8C Harbour Bay Downtown, Jl. Duyung, Sungai Jodoh, Kec. Batu Ampar, Kota Batam, Kepulauan Riau 29453, Indonesia",Batam,Belum Ada Foto,Belum Ada Deskripsi,528,4.6,0,0,1,0,1,0,0,0,0,0,1,0,0
ChIJYdY6LiOK2TERSiKamA8RESU,Harbour Bay Seafood Restaurant,"The Promenade, Downtown Jl. Duyung Sei Jodoh, Jl. Harbour Bay Blok 8E, Sungai Jodoh, Kec. Batu Ampar, Kota Batam, Kepulauan Riau 29444, Indonesia",Batam,Belum Ada Foto,Belum Ada Deskripsi,1788,4.3,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJvXf22qOH2TER9ZXeWO8PP_k,Rezeki Seafood Restaurant,"Pantai, Jl. H. Moh. Saleh, RT.002/RW.001, Batu Besar, Nongsa, Batam City, Riau Islands 29465, Indonesia",Batam,Belum Ada Foto,Belum Ada Deskripsi,2204,4.4,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJWeWRkIGJ2TER52Uxj7TLFbs,Sederhana Padangnese Restaurant,"Jl. Imam Bondjol Komp. Windsor Central No.1, Lubuk Baja Kota, Kec. Lubuk Baja, Kota Batam, Kepulauan Riau 29432, Indonesia",Batam,Belum Ada Foto,Belum Ada Deskripsi,1526,4.3,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJ8a943MaJ2TERhyXbj7qF_oo,Golden Prawn 933,"526Q+34G, Jl. Golden Prawn, Tj. Buntung, Kec. Bengkong, Kota Batam, Kepulauan Riau 29458, Indonesia",Batam,Belum Ada Foto,Belum Ada Deskripsi,6058,4.2,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJ6-ug-0mJ2TERBkYIN7SKeAc,FishTalk Resto Batam,"Batam Ruko Blok RA No. 16 Komplek Khazanah Plaza, Jl. Sudirman, Sukajadi, Kec. Batam Kota, Kota Batam, Kepulauan Riau 29452, Indonesia",Batam,Belum Ada Foto,Belum Ada Deskripsi,16,4.6,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJ4br1iiKJ2TERGjLpPb31N4k,Kings Way Restaurant,"Jl. Laksamana Bintan No.1, Sungai Panas, Kec. Batam Kota, Kota Batam, Kepulauan Riau 29432, Indonesia",Batam,Belum Ada Foto,Belum Ada Deskripsi,224,4.3,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJFZ3JszqJ2TER1FyV3HWcitQ,Empire Restaurant & Lounge,"Komp. Centre Park, Batam, Jl. Jend. A. Yani No.15, Taman Baloi, Kec. Sei Beduk, Kota Batam, Kepulauan Riau 29433, Indonesia",Batam,Belum Ada Foto,Belum Ada Deskripsi,167,4.3,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJGV4ugIwn2jERS2ZH5yFbWDw,Pantai Restaurant,"53JF+4F3, Jl. Hang Lekiu, Sambau, Kecamatan Nongsa, Kota Batam, Kepulauan Riau 29465, Indonesia",Batam,Belum Ada Foto,Belum Ada Deskripsi,97,4.4,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJmVfC4g2R2TER1tRMBuH1U50,Barelang Seafood Restaurant,"Jalan Trans Barelang City, Tembesi, Kec. Sagulung, Kota Batam, Kepulauan Riau 29472, Indonesia",Batam,Belum Ada Foto,Belum Ada Deskripsi,1901,4.4,0,0,0,0,1,0,0,0,0,0,1,0,0
ChIJkQXxdgOJ2TERV5OTO4GNIAE,"Duo Bohay, Sun Bread Resto, Lotte Mart Batam Centre","42JX+HG3, Jl. Raja M Tahir, Tlk. Tering, Kec. Batam Kota, Kota Batam, Kepulauan Riau 29444, Indonesia",Batam,Belum Ada Foto,Belum Ada Deskripsi,13,4.4,0,0,0,0,1,0,0,0,0,0,1,0,0
