,Unnamed: 0,name,place_id,formatted_address,types,user_ratings_total,rating,photo_reference
80,80,RM Padang Putra Alam,ChIJvf1IZ3wXei4RpnMPM5bchHE,"CR98+HHW, Kratonan, Serengan, Surakarta City, Central Java 57155, Indonesia","restaurant,point_of_interest,food,establishment",6,4.3,"AZose0mdCj-JAtdkChNzVmbU7coHAAeO_5SG-3lDaFIiSRPfg7NQq66-3kRHMBQTR55v1HI90TOInqJiswiIbspf_lNG1OfeGkLXvMZ06krEIzS82LCZJLI_umltp2Px5FVCJQfGrW1gJT5jfNAUMurCjK0Fl9n22AUYI2GVisUGR3Mouh5G,AZose0lrEXRRVPJ44esdB6oOsMnmZKnUz0POGNIRoIHv_4LK3lZj4XNyemktVXidnRkOu_Iuk8fVZurIlSASg9grpecipbCNCffHzxcvTIciVdfPXlvZ6lIF3gkp-0p7_jBHkdEEH3lBkVWiOPv6Dd79bqZSTSgJ0dnMHV4r_WAoM7VpFh3l,AZose0kv57qaDBX1qLTB2MJRG7AVq4tS0Y8-PYVXxWKBEXwt_vYigkSwgy8UruW1vVF99VEMqtojiXFMILOxk32U9_zvVizshTovVtG3YL4OXAfkCxyNNQUXL6fTVdLOgl6ZnLgNKDbFLrIVY-hrB6cI2aNQmfXkUOyrgc2wVf3SWVT3nyNu,AZose0nGK8V1O6sckwlnDWdEwfB2w7twqQxZF8jVzE-mRk7GYa4dLrbFDVVeTfI8dlwgUfHsuz9r9V15EPHSzMdU1J3ZI3xomiWhMrP9Xvukeyi3YiVOtkJT6ACIN22Z-d5zjRnzvAELfKaH7u3tODDzkLbR1VHVSxS6_yN-dP6eCm4Z-JVW,AZose0k7yj8Sm1rda3wWyYu9ARI3MBWUNGkp74379Q243PfHvaajtgps3QPwXKNT-Rx9wixdRf5uSMr-l3ZfNs0U_0NwfdvvvtfRevKUC7DZOZapexBlqmrBg-ZWUnRHCYHp8vUbjqNOayGOtbAO8fMoFsZOO7AiUnbEJ-NJ10ayqHOphj22,AZose0m1CFht_cTcceX4bDYIiTaiB_TU2MPh4Bpq6PiS3tcfQm7KBENQTnayBhKXRiKNV3LXPT2PxWioCTCpzWMBy1FXbJXA3AvNxqrUKSNM5oMT40Mqm-6cHeLrArkQAGoThBX1wsSt9ZBW_yd0obJqnpq-BObdzJzucm8KaSMVbQwknROj,AZose0kp27RBxwC095vxWpzsvwf23tmfsCrU2xuY7FknoMAl7HQSuZS36HjtzW9z62nqE-PNk2jrju7dOWq0Cqc3A06hgIEvzCuccUWwcvsaV95Nc5VJEqhiXZGNhuC3l_kiGgF0s2WKCDikKgICVPWcJ7bYdUntTZhg_Hair5jfNTdbXexm,AZose0nE8Vi6nhPGMSp-Ysi3YRMjefxKYRQHm1xU6knBSIQsD0nt-vIp5LVC5rPxkLHM_zRyImUKOPrD6ZxnvVI0nU7IeoWoDnHCW5C0z6OkC_XSCXbXXh6yzD4tjDy8Qjh0LhPKwD1ARwSI29msJ4EkbH4f46VtebaHM-F6jk5Hpa6cPi1-,AZose0mauv8bwuAhM0JEwkinWIVQbmmr1oyamvUE1NG65gdNTwx8pBMwqgj9ijWgansAPeBY0EnfUCB8eFs6a7OtIIrAg_iJMLQ9RIQ99giOtN-i87oRgP1ykLhfBT3w-m7XDQZED771TIo0nlLf6ftivczPbKlBIO-R45fa6XjJrnWnxk3o,AZose0kdf413fdFcrN-MInDf5H7kUIbouLeYMQxz8CCI1x8HFL-p6Os7ryFxqGviQ2F1h2402pleYB6MoA7rKLGXxSDqLlu4m-Uhmi4EueKhD6zaj1W0IQSiovTVQEWLRKkvqvaMb1no50JLpoHPfhy5MILrCh3sVLNHqy_AoYJXX8uZ6FLf"
81,81,Sate Padang Amura Uda Rico,ChIJjf1_-2IWei4RDIeV8EyOoKs,"Slamet Riyadi St No.132, Timuran, Banjarsari, Surakarta City, Central Java 57131, Indonesia","restaurant,point_of_interest,food,establishment",107,4.5,"AZose0lKiEDN0OJ1Q6kPvSP2zhO-tlgL_yfUcULB3YCWx5rPmea4D3lsiiN8xK_5Z4drPc_MC1yJCVj3xOT3CUHfoz1ohy53nYPeUF6m6WlKPEIjRN-InlXn6jw5eWIHwr15CemPwZRgSprJ84rbO7LHI5YDo-JUhKQeAKv9gGXMZGGSi_Q9,AZose0mO26phIJ3fcdf2ZnaGDX8UfNbm_ZkjQB-R9SBRybhJRRfKjnLpXIcpfSCNVxuBP73D2gq2DPkpLVuKh-M8ZOZLllnMPi0m3dK9um56-8gwv7LienJ4zjYLVyuM7ESZG3DeSeThRB0G-TwR_qU2K86gAXR-ZfVmmnsnf9MGJZrMAXe8,AZose0nxU1kjF37feMFB4nKGledc0LR3ZY0627Iht34NsmMhrfB3MOzHPGV72tCY4uGuBd-RWPhCMIokSS74pVaEL7LdFW4ze3CTwDKZnsjoJmPz66hdLPvctyrljH5njcgcRcwOVKtTHNiQVrsmnB-UlHvUtluCglth0o1AJGsloSYB1t3f,AZose0kCDqpm-MFN4Rpklcd52jxrEINR72kqjn806ttUPuQT55_DribDr9cEZszCLonemGv3NNbYMd5QToTvIQ0B9BdysW9dxeplu_4TlIM2oKxd-m2Zw63J5uQ7P0OqQk3U-py2ULR7DF0kd7wrXoyeLXC9a8-_H_VECTu9W9bb30LsP_r_,AZose0k0nFGOcGEQQB6vQge4-66gsvC5Db3kPlm8FlTA07Qd4nkrsQ2eHcllf34JjsLH_bJQwwno8YeZYfwUdlZFsseTuEm_Hbzt_pV75ifNkfCV_ASWph9fJzSSRdbzR2f5wfLne7EuGQ53Xu58Qz6zpT2C34U8wLijqeArDfihM8do2jKi,AZose0kgB8kaG7o3qPxHXNn4jHc2gnxofkp1iJCxOA3pRmszBGH9B6DO5YC_w13vUrB-JwG7z86l6iW5fNUR3BVjcCN2izqhmbcq6J9ymQ9wfoQ8bAumDKYc_WDU2nj9LhrLWjTA2J1A93BoLNNqpOMkMOTNluwDM-6VRMDV6a_-A-NCj-XD,AZose0nWSQvI94KbYRyh1KZN7-Jro0-UB46v6yNmRafIS7-iWoZdxuEEb-ebK_68VnbT0OPszqvZOiSCi6MHIrfipHoq-Nsl4YvyYsnSQnOJz7-r12RXFD6SDbBCE-HsHoBTCv5aCLWVXnOsLvvfk2ND-IOg0uvCdYsGvHuddMZuIPvBr6y_,AZose0lZ4MRpsuVJDwIDjBskQJ1auhrlDiKfduZx9z9b43wu7fzZCHutT9HSBUIq_XFwYB9LLcYkN3bdMrBW3mi5iNBfOjcsV5PuyLG20NfSXVdVlNGez4nBg9F1fl5y2iMonieU5KsA9Qdjrq-gpT8atTRoEW8KDh4LdZCjfVxI5PKwh-9P,AZose0n5NsFBQJAPk5wlzDD9qbJ1wLDQV-vRG7qXEt_yACwvPehBhTO1fVV_exou1jKFLm1C0cZfqtFrG6-3NWyFO-ovQIxgJmrx5Mvc_MsIkI_1X4BLTo1Tc_cGWgk3KJLyD03OTDC948HPwd5cOmqpcguH9IJwCye9UFPESMboB4CDQc1J,AZose0nqf2IZb8nT6HdkoEYNpWIv7-Lh3RRs47LX82ILwWAqYOW38pg30VMcbUsJBjERYliAUsmaYAwBcWua_wXmO8ToH0XGNhAiuUk_Q1ZeDLeCel9UpRhYp8m022JcJejRWw2YJkbJYcCUL0MQ1Jbc_dzdn41ri577JDqMBBpsoaZj1IU7"
82,82,Rumah Makan Ampera Masakan Padang,ChIJcUilpj8Wei4Rqavs7kRdhdQ,"Jl. Sungai Serang I No.313, Semanggi, Kec. Ps. Kliwon, Kota Surakarta, Jawa Tengah 57191, Indonesia","restaurant,point_of_interest,food,establishment",6,4.2,"AZose0nlC8Fs0e_4QBxQpXzeUuRr40fy6NA5x5kx2w9ZUYNcQuvQ4SWzPGkiUr0724Opvcwe53RcbKZ8nArUjQvAR9Wl-ZQqkdXtiWj9SxigN-PgE4GP1PGYXKQD5cFAVvJcHdeL9jkELHPXNu818nIG5fQyiv_IrjbCZQ1l6pQ10u74tymv,AZose0nk56kSz8ylzo4XiuaZ2Z82nCgvgyzLwfkZoorNBcMRXiBUHi3KRvRCYUsnmWPT8S-qwfgcNuUoORPQHNsPhVD2c5eQLexhKYK5LbrgMweqv55YtcusKZZegvVZy8ljTKYxmRm-WyQWmeL9Puue8koHve2Egb6OM89WPlxZu1i4k2xf,AZose0lvgJgxgflVIpFe9NYRh-HSpzH8DQMY-wrUBVT2VnLjJNyU-Q9FfkpZTmtXN55FyzpmtRpfAtNwDvD-wZswgVpanJsaG581Y3gHewLlLLwRYdOggzX0MWquMeBq7RAwoiOQpSF9eFs0YluujCrLMGbuRp89uNMJo7LKlpKEQA52Hl8p"
83,83,Ketupat Sayur Padang Uni Luci,ChIJ0eBmmGYWei4RESM7OdaYpV8,"CRGG+984, Kauman, Pasar Kliwon, Surakarta City, Central Java 57122, Indonesia","restaurant,point_of_interest,food,establishment",2,4.0,"AZose0kqzQyv2oh7NQlbYk90BPltl_WW8vVQEbFNwWJ1-qJZCziG_6eS6w857Pdt8fsPe7fHHNVZIeKE7NRx5vUbWRwtqB-BDnhJOXUjXzh7ZX0SixzIPpbPnPyfDqTx0pgVmvi98q7sFG3dZuogwqJ7tJ5QUF0g9fX-_8Owsh-XCqQXM2ca,AZose0l-e2l0_wMikQCIefZ0FkLF3QyTZzaBijZEIKEG9UMBOM3SSmmQVY7nbLm_sV3ldT-1gAhU3bCIl529GkKCuBWQgFupgql0zkdko6RafAgNynAklyGIl2q7R8tXz9yUPOPv-TLVVw7jU8s139Xg7oR2_n67kFs4oC_I8-uQupmbac_v,AZose0l0vL8kX2RaZzGfX0gJTmZ8OiKqAqVp4NvT9JFTtbZzqjFoqjnxKY1FjbtmQive7Yb0s2fWJ1bXdUlH05mjl3tgbiGNE6sXSehr048TZXyRhTSoD-kKswN-hQU8h277AMo7ZGmxRw1EvMHTpkFfAfgjdJng07Tx2fNOTIdhIIxmOh_9,AZose0kBvqaFZD87n66QO0sAcVTVTl0AloRmKimMc2lGepmPfCZfXEPN81PmPf0NSHuftQwHytQsQw_XS4wxxFTCmWgni3E9TPLqA3xnbCgq9DJlmffArg-_BtGx0ZDlEtuG0YbUcScn7gxTIpQyogmdzsFLrUTTYTNtIHAB1f8cXq8BJCM1,AZose0kpEw7rFgOvSwjXLw7hLiViHTMEJ957GYW8cvis25_VriPCSz7D3JGh5x88EUXeMNHIkGOJejCHCQfyGT0r1PlOwSXNAydUuAlvqfB82QD9cjmof0XxggxzrpSvMIke03shJgqgsn6CwU86QtxNAkRtN256dVRhHFK6URH35NaQ5L-_"
84,84,Rumah Makan Padang Dara Minang,ChIJOwh69PUXei4RW1qBI2klp4E,"Jl. Ledoksari No.15, Purwodiningratan, Kec. Jebres, Kota Surakarta, Jawa Tengah 57128, Indonesia","restaurant,point_of_interest,food,establishment",3,5.0,"AZose0mvhH9RMrYvvZCfRHwf8fKBkb9i5iVE9aB0VkxSQl5gfaXZliB5_1OUpJAIqP4bvFJUevLZ0BWid0fJ0oYAa2jfsIA7OoHRZNhcGclgFPhxpmXKdDb0lrKqG3MMk8gWD3xo2s8xKjVRBVNf36x3gwWxOCBj050lsWv8ZyJAVEw8tvVG,AZose0m40j0Aurm0gPchz8hgCTJq2ybRBMuPyMyQM6heXPhsuzkhwRb0HzWxXT-imVGvfuUHARQPYZuFmK9ozosZdUCR-gRXsCmxW69i4Y6A2hv3gLatG33pTVTzmYnZ9gS3h8_stB10EmwFfb1MidaIio2Ep20cZUUPwpRyIVDd8eP7HvXq,AZose0lcPphrSVWzyI4FRaINBaO8DCjJu738wyWZoicANjWYWyuGyiTjDFF1coqIbAGVSKlQAN4vgsnmQ2ZTWZzZAT-WMlJbDXXtmCRSkdHcVWM6woCLu7gxFZWmu69-Pzx1yvj8YZbP4eUdPlLIPEvh2K-Ywi1-UXAzIFsxWs0bZEo07Skb"
85,85,RM. PADANG SEDERHANA BARU,ChIJ759VK5AWei4R5onlcU0VQpY,"CRRC+XXH, pasar ayu solo balapan, Kestalan, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57133, Indonesia","restaurant,point_of_interest,food,establishment",153,4.4,"AZose0mCMSTSNPtSnYwSDhEKL4PVpmHqzTz-ImTK7z46KNEZUEnIxKC8HHGgi3M4hrMmjfdnlMPIlrRdqeqA6irmDqW2EDc0bPG1Da-CrzbzBiA-ivJXgGPRtkeGbVkiqpBhIsuVdIlCr7IZO1Usi7IdO-URY_6FWoM5co3TmSsQIoy4u9WR,AZose0luh08x7QoIjWJiv_ZGT35xhXe3FIEFyiejpXjtBM2TwJZ3kUIGSC3v5jMDvtxSYvSDvmNdvBaVBQAX8iGhD2ExYacqnPwaxoVaN4qpDBN8XjPe4JIeO9ypk143JwjUt6RtF0Ei4E_RNtMG_4Yw8fAQKMR3cMXJpjLvE2Q2iZES2WoO,AZose0l_ULtivmnhsQlOUyHWWuQtQMAbn-JWXyAskwaytdZ_L2P6PJil-HHjCohu3W0ITYUfeNpgUCUwgkSXq0gt3ZeHKY9RKc1kxqm3PVg8clNCEORORx5FGAY-L7qZ-dHE5w-d6DPb985dsS019ep_I9poE9ryoZfn_w_B24L-wu4khDWc,AZose0nl63_aQbk_Xvqyhw26LLXgPROSB_7XZ38yyhqpU4gCnkglwKQHSFvRhA87fRt4q4bbq5lEA2JYmmXRFPD36UYuiZLL7oP4TR83gIZaIcG9rfxHx9utbqiG6lBiywknoho12H4g1sy1wf8EU1zAQLTsNNfcFNxNCvc2TtwNd1F68bL0,AZose0niBFcDpSuSAns17My1yhpHoM0_rV7DZLgtK3ardPVdnFNVkCDebY9mNltjrLGCFIzu5_jDy4aD7OHiDSCKnzHn4bjtovMRF6xHZ0oZCMDO2Y3SRtuARwtvYCHyBcg9om8tmK-OuA_A8SoOjuT1EdJe0QHpN7M0QSSabcnShbs4Gegp,AZose0kKau4GjwCZRBL95ApdQ5ijYen8XA-o5dBrmFNEBZ2lJgl-Id0IOVoH58pN4J8PVFchdylAi0Yni3wMp0liQuz_-2VYQ6CqI_HkHj4Nhr0RzTRyIw4cfVkk6rWzl4Bp9V2wQnmP3WYOjgE0NQYM0EuymZ257AzGgBFEDymLc6XiZhan,AZose0kHXLzMzHBrBmmSXsT-8UE-aMbNoYDkDg1zGNS0jn6JFnbQYGE9mQbPRh1bs9arOIoLL91ANLw1rvfwrCdeiquyMlDnQSBpx4lir29nqs9y2XZvPLoCDh2beOGRVdKMlhUI-9I0Bchc5xxwMdUf3GWUnH_P1azmOS13E8XbfXHbtH4H,AZose0lwwWUpNt7kd0mmeOfmC7sdszz56vuKiqUxI071OH6P0BO7FD2QtY1lr5NKaDhRKEJS940Cg_JzJtB6Mp--b5KRAJMcieaZ58efIzd0YRRVn04I5X1mYnQtR-ohsArQLzdfCsw-VNeCo_w2TlsxtbxCtaAFXJq2k13CdRNhTwfQD0Sj,AZose0mYpPgB-JvZ2h1pbSKR1rxr3siWRRU3XUhJK5BcXbWIzPqY_xvi10OaXF9AqByuVlGJkOAEJhcYAhdnSdLqDbS4XfqHxJGY0lBDszHMZNzX4UMnD0qlyVEcOwh2OWxYYibJFoJtIpvHyTedq5Gvm8mCcraACgNU2CDf9bRPI777TgjE,AZose0kBzMnhKvvTtWegmFPzzh-3mLLSOvLDEi5tI-2LJ9K6VBP1OEuGidsiUCgMWv5fO-opRtRumToI56j-GoTf7iaT02dMb3wwyLbY5phqhhqOnrPN8vZRGNsJnNU_tqeFyuSmwWtBcrNxLUaA_sYYnvviWr_4TJScWybDv01xIWx3bQbn"
86,86,Rumah Makan Masakan Padang Cahaya Sukses,ChIJhYwIh_sWei4Rik39vvTDVGE,"CRRX+5M4, Jl. Guntur, Jebres, Kec. Jebres, Kota Surakarta, Jawa Tengah 57126, Indonesia","restaurant,point_of_interest,food,establishment",7,4.4,"AZose0lvmz43068S7d_S6G6R6tkK0CoEiNxS7XoBBA6gvc3xaDYOMX_tl98hzDEfwnslm31NXjlS2zfay_xeGUlEa58Ndwa_-WMLvc3SacOfIpWVfdOjI9kyqFOm5ztREm5g489-2LjvTJVcCxpLED_pB72ec2h5ZMIs4CW2CbsUw74zE4dX,AZose0nL0t2VwcIwV_a6d9vVI-0TZqXd5Rc4o0hYxvdj98q6M8eCYs08c5cj9tqF17yu8zNBtkWFT2myN7slw2DEzNuGBoocJkGhSIR9JKVrmPDVczhRR6oOoT3i8LZ0T_SSpvU-Ze3y2N7tmCmYUO7Z1R0nT3Tu7KiiWNdpRdIy4F54w0AT,AZose0ncNhBMhO7hpm46Qmd5Fy9zomQ2PlVkukTlzHJb85gv7kQRuR99j5xi3qTnQHXBmBJYinwikIEGLtCOInpTXclvQrfFoNcqFJ8Jj5zN46PGEzmFSyr2IthnI4YENK8rIZbYlNjs-hP8ib-aIzTRdMd_BrGaXaAvulYevHWPrYleT1WZ,AZose0mmVMf2f-6Ffdq-OkRTNX7TTqz8uca6JaUf34ihNZZCvG6MQD3W5vnpFlhkaXDopIsBLExQXSkThX6TZhSXuzkJlAg-3gdiHqGPaabU7yR8wyb5AXchTv_G3quHtqP-L6AffxcptZ5kLmrqj08Id4bFLahSfRtaf3gy5SEfIDMsPkjf,AZose0nUj1sy8yXxr22Nh0hPMhIwpR0sw35ZjneVpueeYEEGo9GPus_6x7gJVhrQk5bN05aXhwwXvDtm_yFsLFj2ScgEnvTylfiVn1A5VOMZ-o1blNButWfUHDS2Rr9xkx8U5awOWe-YrMuPcwPZKZXW-ZCMIerksZ_SJNjmdVXGzMS3D2q8,AZose0ldcxosN2Qm4LgYpqpyjFPqU9SCA8Coo07vvdZT7mjM0tEsnFskAG-wLaZY2vPmfAIwNtIdqEL6vAKIB86XMtss35kzbQzRThkWILzkYxzS6ini6MhKHJ-VFmZVkwN2CrwwEhQ_2OsHwPvYg7jKPH0FEXVy_TgeDiII73TPBUd62f99,AZose0legSHtW5l8VPbrNJn7up2WPUMM7Rn8he5F5rbnPH2QfuLFKieKlAA5clJhTGrQkeO8bZkkrYOp4OEaBTk0yFeC2jDWIK9VaPSQueumaoH4NPidBvQlorWCKzw5jSOAOccnoWwkp342WNWsMA3K0-9J8zkvisqMA0Wz2HLPhRtfzzPb,AZose0mYN5nBPlO5nbZCNCPHRiCP0N2FvCTsuFPwWm3iCLKkJgz485PwhuI2Gz8SCU0E6QzqO8SriAOFeCEMTpa8oDpYUUMg7zhwD6mmkaJNMmK17-yyJEWxRz7oKwv-pjWAajCyn5mFPlZ3XL_iDEGFsesvWXJ-c9jvCzG-iVmpQ48qcBSJ,AZose0naFGeNFO_6rL6xGbFMsc_lY-302fIUHxXgd7YFmZYxjPAum8gS1ehSiGoYLN50V7rpF3Dre1uhEnF8i3UqWKrmdVdryJH_GwVS36veKe88O6o268OUXrzEpPX0mdCd3vRMnjf-QPKvp4-THAZCqCS9jYEa05C-YiKiLFln1Y4TGFga,AZose0mLdjiJjYba5NL338MzoLKDvX9UKy9JpIy4fTd1qofERfYyRVhcyp-057SEEYnufGxTeBkwnDK-OpFJfE4r4C__WUaxJYBMBQISgWeLrcG-fctet3bAk75YZ6kkMngO71LUxabnKoB-dG1HBYHF9C4QmS3GzV9Akmb0ToCNrqc99WyQ"
87,87,Rumah Makan Padang Cahayo Minang,ChIJBRJRN4sXei4RTmuU9EvNpPY,"Jl. Jend. Urip Sumoharjo No.211, Tegalharjo, Kec. Jebres, Kota Surakarta, Jawa Tengah 57129, Indonesia","restaurant,point_of_interest,food,establishment",8,4.0,AZose0lGVnDRmvRZSnSdP-iUtxCOLcMmFZvKQRy1Jt8LD-78Q_HdFxdEIknteu7bAA0D_WhDvoIYU91UGopCjgbUhE3ampbFnOSz423V0yR_E_5S3H0Ndg6MYBC9SgXd-NarKEHeb5glXt5YB4CXzLZ8FSBbVp7WD2sRwBaxbsEXOcSW7y0b
88,88,"Rumah makan padang ""BAREH SOLOK""",ChIJjUspPowXei4RgmoUE3wbPVY,"Jl. Tj. Anom No.33, Bangorwo, Kwarasan, Kec. Grogol, Kabupaten Sukoharjo, Jawa Tengah 57552, Indonesia","restaurant,food,point_of_interest,establishment",1,5.0,AZose0kYeUsEBQ3fXOSkf5fjqY4RM1-eTEOqgdae_DakEk0dtLNHlIiWzxyuIWcEWsmZw1llon1cMATsMXgY-UV7Jbpr_wUmbkfBgE7XO-mEcrUPIQ3-c7Kv-A_r83P-7ausMzySz0z9Rh8G7AR9SE1c9zG2Tg__lr5MT0YbgS81tOAWRnvC
89,89,Rumah Makan Padang Pagaruyuang,ChIJGeNCpEAWei4R1mwwjQCGmvc,"CR7M+9WF, Jl. Kyai Mojo, Semanggi, Kec. Ps. Kliwon, Kota Surakarta, Jawa Tengah 57191, Indonesia","restaurant,food,point_of_interest,establishment",55,4.6,"AZose0lAyRNGAmw5Rl8QWU5RVM32CNPmhlc9w7WmNp3P-VhSyLmu_MKcPUBN4yZrud7th6a0qvY-8J6almbcWKEeM4P0rQeCLdjlOd5Lyh861zr6ZGov6w9-95mp_kKa7KNfLZDEdnRh3_EI7p3qDH3zoPXp3KMphj5G6ncvlU5Mv-XfDeo,AZose0kMuMgQG-cLVlIcjGzhNJr5oBYUWn127117e-KiJ4TZ_Ijl51Vv4IpUTxHGJMP-4woAqLxrAqJqiwkgBNT8QkG4E585XPekyhXlDCgeMprsOG1zj4L5HAzdWtYDAscoKBx8NWykRsPlQRQHMk67BXkr0y-j3iOYiN-EaeR1eXw8WWjy,AZose0kBgQLk8PXaL1oHKFamjb-azsJO66cqHJNkYQ5xBmYjhqGg74d9lxqh9llIQOXNlpGX5RtoU9fMx8WwcjAyHVkJeckhYiEjWIBcGR_39GEEOJ8hAlumQgyOkwIsNi_2vCETxSMiqtMwrg6nF5FwTGULy-n-DPvrpZLU2mGbuFprftwW,AZose0kz5Zgcqrs5XdN7KgUWa6YJivbJdGmqyh6W2eOvdFZZxB-U2UZJoKBiv7G4J-A16vgVmuUS_y7pz4u2y4ZzNzWs4cyvr2NTjnfCpDK9qPmbMHHFhsqffkRbONFcvKxROk4PqWwNagfikSCDD9pWMqM6BomZXlPx2cDQ_gUIyqZf1Pul,AZose0n1_uJb4A4MfanDwO7QBeE0JkryuahZpdZFTY6Y3XN78tqIZbU8N8R8tDdX-2ldP6-vqI0QqgTqAeGicuGswCAkSuLI2GxbvQjp7GLkjBXVoI-2JKmsPJQebFzOmLJuolqutta08klOp9CItSeaj4TGnD80N2AssF9MkAoCWfhXRlGh"
90,90,Rumah Makan Padang Denai,ChIJC7zwuYYWei4RiwLkRZ7YzLs,"Jl. Prof. DR. Supomo No.43, Mangkubumen, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57139, Indonesia","restaurant,food,point_of_interest,establishment",167,4.6,"AZose0n-b_UjHJTv9sOL8hUVxUsWIOEl1apTJn3Z7B1QS4s8h3DFpVzD6Zl3MZspfYtrHsykUDc8COAxnWhDaB_lZbTJRjMXDkSpm48P9hSuKPBEcuXFIfHHtauW_QT5goyKkgCucydOZujAVpCEh_cFprhK2EaWg_XPSoCiBNjQRo2fxmEN,AZose0na3-U1vKyHlbwB9qpN1CFKj6AuSm0DO8jx0JcZGRhtTE-KJYuV-Vnh5ddiKVoENgqLLSnX6hbP5vT2gwjAccyA4AUrEi_0nCzhfwXuQ46IqTVzosxFB-aKV2iStoAYSKRvhqgwpwIBAZqPacpbsd4q7D9yW1A3U4T-ikbkHpxhkpb8,AZose0lOYsI12MMM1qAjEHHU0hBqS-XFkZYoqg6hV3P1uwVepMTDtF--d6nLcf_4ckaAVLwf8xwqisClJ-JRAcyshONlG-42GlCu27B_9zr7rR2b0mn_than54HP1WzNKsjo8l-jMwkC_er_bwiPKZBTIiOF2dQK94Ii5vmc6ARz0VARuS-c,AZose0lvOjhGoXclHGgkongXJn-py2Qf9XIqt-lGOtn8gx77h68eYm7r4Ay8tH7crFxIDWYQMsVxf8bpUQmxgO1NN2qi0cDcx6xPyLOv5uhEH-CgF3VMXBvAOtfm79-rzMEqZ4rii3vQ4GmpBvy5LlN31hR3KZ5yVRg-h7jWgzsbOPxPgRVf,AZose0kSmFLLFL4DAkhP-3OZcNTZQh8xLdz2qQUfPcn3OxkUkR525AlowqqHadjfaVutrRfNf8BvOjTNF6KXlUrdI_MEODM6WtHF71hjtGs3m39LXhTmqWXZxm30U5X38zZNW5aznw_8PtgYLy5Pu8by7myFUayvlnxRXA4vyNcRRtq_jZdO,AZose0n5EUq4LNU3GcpC_R9_peSXUF4_cHm8pnukm7Ho4e4rClxAYmR-CnhgSfykXf-TB-9ytR4QRQa5Z2acInxNfwmyW-Abpsy4u5J3hjpRM04iHrzv0gcZcb6UB01J0HArhJiXGF_YlxLvUCu2vZOFZzctO-2RlBe-abjN1w8demhXRwfY,AZose0nAZMBw1R06__lgCaTWJJZiexTxFmBtJlMbWtK6cXHG11lmvkgJZ0iifzmnAqoF6vlMNkI_iZaGGjuQWC5QxI3-nesOumaTFEsBPenVnnmB1kJWOv2y9MGWXWczyqC7V8z8y4eOEzopEfJtwSnoTpIEktpgFN8GmfZrF31BVdFKKYh-,AZose0m6l1bCiTMRWEwsmgMesa8LCqoU6IsXOniTfBLar5D-fM3v38N2LoqJobyS2CFopyAgMqsRYnbOY-DqiIOiyF8EQUm7r8ADTmz-t47Dl-T2rSAfeoHLBFY5uZStfjvvn1YgiBwsjJ53hDZpqQ7oxVV5X6QWiTOFuhwt7DjlSqvOEpKX,AZose0mrqCpu8N3df_SqKbcaKUBIJRTdVSk5WAl7C_9hpiFqlyTC49u_LOqV0RSyRtnaH1998htuNbWM2tzjOcncAoPxj9xyAxWrz59glcw359JcxofH4SKYFs2vBZ6HplOyPXBKCB3Ws8uG1FQ5If5mPFVAWfKdV5M1JW0bt1rsoOWShvZE,AZose0n23susrZqUgDOSS5wfd5ornXMDWuMpmDBGCSoMrukUBZaBL0WxrATciiE-334WS4xH9CLFKyUfUlfzcjMjST8fmDkxR9qlOpC2oIDtUv5are99lxZFeGXfOMJAY09QutIoulsC3VMqAZkasBmyltPxXnZFTdX5yuSndxwNpVzexwBQ"
91,91,NASI PADANG SUMO RENDANG,ChIJVy-Cp7MXei4RkgmppQ6xQgI,"CRMC+CC3, Timuran, Banjarsari, Surakarta City, Central Java 57131, Indonesia","restaurant,food,point_of_interest,establishment",0,0.0,AZose0mF8n88V94dJnBdXLHpslDIuneuoLzJoFjtzl1gjsTItMpRVHYFT2gWsBPcEbsc6fYJADPtJjbPNLQVkIV0kGzGoQZsoZpgjJiMyrqRv7WxMEfCDnsfV_t-jwom8SsTxfzZE0q36fDQq48BU8Hp4dq7dJryYHrwCf-ufRZpjXWNp1s1
